TableID	FieldID	BasketID	Release_Date
25826	5992	10136	2018-12-20
25826	5993	10136	2018-12-20
25826	6014	10136	2018-12-20
25826	6015	10136	2018-12-20
25826	6016	10136	2018-12-20
25826	6017	10136	2018-12-20
25826	6019	10136	2018-12-20
25826	6020	10136	2018-12-20
25826	6023	10136	2018-12-20
25826	6024	10136	2018-12-20
25826	6025	10136	2018-12-20
25826	6032	10136	2018-12-20
25826	6033	10136	2018-12-20
25826	6034	10136	2018-12-20
25826	6038	10136	2018-12-20
25826	6039	10136	2018-12-20
25826	6070	10136	2018-12-20
25826	6071	10136	2018-12-20
25826	6072	10136	2018-12-20
25826	6073	10136	2018-12-20
25826	6119	10136	2018-12-20
25826	6143	10136	2018-12-20
25826	6145	10136	2018-12-20
25826	6147	10136	2018-12-20
25826	6148	10136	2018-12-20
25826	6156	10136	2018-12-20
25826	6160	10136	2018-12-20
25826	6162	10136	2018-12-20
25826	6164	10136	2018-12-20
25826	6205	10136	2018-12-20
25826	68	10136	2018-12-20
25826	74	10136	2018-12-20
25826	757	10136	2018-12-20
25826	767	10136	2018-12-20
25826	777	10136	2018-12-20
25826	806	10136	2018-12-20
25826	816	10136	2018-12-20
25826	826	10136	2018-12-20
25826	864	10136	2018-12-20
25826	874	10136	2018-12-20
25826	884	10136	2018-12-20
25826	894	10136	2018-12-20
25826	90001	10136	2018-12-20
25826	90004	10136	2018-12-20
25826	904	10136	2018-12-20
25826	914	10136	2018-12-20
25826	92	10136	2018-12-20
25826	924	10136	2018-12-20
25826	943	10136	2018-12-20
25826	971	10136	2018-12-20
25826	981	10136	2018-12-20
25826	991	10136	2018-12-20
28983	12671	2002843	2019-04-12
28983	12673	2002843	2019-04-12
28983	12674	2002843	2019-04-12
28983	12675	2002843	2019-04-12
28983	12676	2002843	2019-04-12
28983	12677	2002843	2019-04-12
28983	12678	2002843	2019-04-12
28983	12679	2002843	2019-04-12
28983	12680	2002843	2019-04-12
28983	12681	2002843	2019-04-12
28983	12682	2002843	2019-04-12
28983	12683	2002843	2019-04-12
28983	12684	2002843	2019-04-12
28983	12685	2002843	2019-04-12
28983	12686	2002843	2019-04-12
28983	12687	2002843	2019-04-12
28983	12688	2002843	2019-04-12
28983	12695	2002843	2019-04-12
28983	12697	2002843	2019-04-12
28983	12698	2002843	2019-04-12
28983	12699	2002843	2019-04-12
28983	12700	2002843	2019-04-12
28983	12702	2002843	2019-04-12
28983	20202	2002843	2019-04-12
28983	20203	2002843	2019-04-12
28983	20204	2002843	2019-04-12
28983	20206	2002843	2019-04-12
28983	20254	2002843	2019-04-12
28983	20259	2002843	2019-04-12
28983	20260	2002843	2019-04-12
28983	22400	2002843	2019-04-12
28983	22401	2002843	2019-04-12
28983	22402	2002843	2019-04-12
28983	22403	2002843	2019-04-12
28983	22404	2002843	2019-04-12
28983	22405	2002843	2019-04-12
28983	22406	2002843	2019-04-12
28983	22407	2002843	2019-04-12
28983	22408	2002843	2019-04-12
28983	22409	2002843	2019-04-12
28983	22410	2002843	2019-04-12
28983	22411	2002843	2019-04-12
28983	22412	2002843	2019-04-12
28983	22413	2002843	2019-04-12
28983	22414	2002843	2019-04-12
28983	22420	2002843	2019-04-12
28983	22421	2002843	2019-04-12
28983	22422	2002843	2019-04-12
28983	22423	2002843	2019-04-12
28983	22424	2002843	2019-04-12
28983	22425	2002843	2019-04-12
28983	22426	2002843	2019-04-12
28983	22427	2002843	2019-04-12
28983	23000	2002843	2019-04-12
28983	23001	2002843	2019-04-12
28983	23002	2002843	2019-04-12
28983	23003	2002843	2019-04-12
28983	23004	2002843	2019-04-12
28983	23005	2002843	2019-04-12
28983	23006	2002843	2019-04-12
28983	23007	2002843	2019-04-12
28983	23008	2002843	2019-04-12
28983	23009	2002843	2019-04-12
28983	23010	2002843	2019-04-12
28983	23011	2002843	2019-04-12
28983	23012	2002843	2019-04-12
28983	23013	2002843	2019-04-12
28983	23014	2002843	2019-04-12
28983	23015	2002843	2019-04-12
28983	23016	2002843	2019-04-12
28983	23017	2002843	2019-04-12
28983	23018	2002843	2019-04-12
28983	23019	2002843	2019-04-12
28983	23020	2002843	2019-04-12
28983	23021	2002843	2019-04-12
28983	23022	2002843	2019-04-12
28983	23023	2002843	2019-04-12
28983	23024	2002843	2019-04-12
28983	23025	2002843	2019-04-12
28983	23026	2002843	2019-04-12
28983	23027	2002843	2019-04-12
28983	23028	2002843	2019-04-12
28983	23029	2002843	2019-04-12
28983	23030	2002843	2019-04-12
28983	23031	2002843	2019-04-12
28983	23032	2002843	2019-04-12
28983	23033	2002843	2019-04-12
28983	23034	2002843	2019-04-12
28983	23035	2002843	2019-04-12
28983	23036	2002843	2019-04-12
28983	23037	2002843	2019-04-12
28983	23038	2002843	2019-04-12
28983	23039	2002843	2019-04-12
28983	23040	2002843	2019-04-12
28983	23041	2002843	2019-04-12
28983	23042	2002843	2019-04-12
28983	23043	2002843	2019-04-12
28983	23044	2002843	2019-04-12
28983	23048	2002843	2019-04-12
28983	23049	2002843	2019-04-12
28983	23050	2002843	2019-04-12
28983	23051	2002843	2019-04-12
28983	23052	2002843	2019-04-12
28983	23053	2002843	2019-04-12
28983	23054	2002843	2019-04-12
28983	23055	2002843	2019-04-12
28983	23056	2002843	2019-04-12
28983	23057	2002843	2019-04-12
28983	23058	2002843	2019-04-12
28983	23059	2002843	2019-04-12
28983	23060	2002843	2019-04-12
28983	23061	2002843	2019-04-12
28983	23062	2002843	2019-04-12
28983	23063	2002843	2019-04-12
28983	23064	2002843	2019-04-12
28983	23065	2002843	2019-04-12
28983	23066	2002843	2019-04-12
28983	23067	2002843	2019-04-12
28983	23068	2002843	2019-04-12
28983	23069	2002843	2019-04-12
28983	23070	2002843	2019-04-12
28983	23071	2002843	2019-04-12
28983	23073	2002843	2019-04-12
28983	23074	2002843	2019-04-12
28983	23075	2002843	2019-04-12
28983	30600	2002843	2019-04-12
28983	30601	2002843	2019-04-12
28983	30602	2002843	2019-04-12
28983	30603	2002843	2019-04-12
28983	30604	2002843	2019-04-12
28983	30605	2002843	2019-04-12
28983	30606	2002843	2019-04-12
28983	30610	2002843	2019-04-12
28983	30611	2002843	2019-04-12
28983	30612	2002843	2019-04-12
28983	30613	2002843	2019-04-12
28983	30614	2002843	2019-04-12
28983	30615	2002843	2019-04-12
28983	30616	2002843	2019-04-12
28983	30620	2002843	2019-04-12
28983	30621	2002843	2019-04-12
28983	30622	2002843	2019-04-12
28983	30623	2002843	2019-04-12
28983	30624	2002843	2019-04-12
28983	30625	2002843	2019-04-12
28983	30626	2002843	2019-04-12
28983	30630	2002843	2019-04-12
28983	30631	2002843	2019-04-12
28983	30632	2002843	2019-04-12
28983	30633	2002843	2019-04-12
28983	30634	2002843	2019-04-12
28983	30635	2002843	2019-04-12
28983	30636	2002843	2019-04-12
28983	30640	2002843	2019-04-12
28983	30641	2002843	2019-04-12
28983	30642	2002843	2019-04-12
28983	30643	2002843	2019-04-12
28983	30644	2002843	2019-04-12
28983	30645	2002843	2019-04-12
28983	30646	2002843	2019-04-12
28983	30650	2002843	2019-04-12
28983	30651	2002843	2019-04-12
28983	30652	2002843	2019-04-12
28983	30653	2002843	2019-04-12
28983	30654	2002843	2019-04-12
28983	30655	2002843	2019-04-12
28983	30656	2002843	2019-04-12
28983	30660	2002843	2019-04-12
28983	30661	2002843	2019-04-12
28983	30662	2002843	2019-04-12
28983	30663	2002843	2019-04-12
28983	30664	2002843	2019-04-12
28983	30665	2002843	2019-04-12
28983	30666	2002843	2019-04-12
28983	30670	2002843	2019-04-12
28983	30671	2002843	2019-04-12
28983	30672	2002843	2019-04-12
28983	30673	2002843	2019-04-12
28983	30674	2002843	2019-04-12
28983	30675	2002843	2019-04-12
28983	30676	2002843	2019-04-12
28983	30680	2002843	2019-04-12
28983	30681	2002843	2019-04-12
28983	30682	2002843	2019-04-12
28983	30683	2002843	2019-04-12
28983	30684	2002843	2019-04-12
28983	30685	2002843	2019-04-12
28983	30686	2002843	2019-04-12
28983	30690	2002843	2019-04-12
28983	30691	2002843	2019-04-12
28983	30692	2002843	2019-04-12
28983	30693	2002843	2019-04-12
28983	30694	2002843	2019-04-12
28983	30695	2002843	2019-04-12
28983	30696	2002843	2019-04-12
28983	30700	2002843	2019-04-12
28983	30701	2002843	2019-04-12
28983	30702	2002843	2019-04-12
28983	30703	2002843	2019-04-12
28983	30704	2002843	2019-04-12
28983	30705	2002843	2019-04-12
28983	30706	2002843	2019-04-12
28983	30710	2002843	2019-04-12
28983	30711	2002843	2019-04-12
28983	30712	2002843	2019-04-12
28983	30713	2002843	2019-04-12
28983	30714	2002843	2019-04-12
28983	30715	2002843	2019-04-12
28983	30716	2002843	2019-04-12
28983	30720	2002843	2019-04-12
28983	30721	2002843	2019-04-12
28983	30722	2002843	2019-04-12
28983	30723	2002843	2019-04-12
28983	30724	2002843	2019-04-12
28983	30725	2002843	2019-04-12
28983	30726	2002843	2019-04-12
28983	30730	2002843	2019-04-12
28983	30731	2002843	2019-04-12
28983	30732	2002843	2019-04-12
28983	30733	2002843	2019-04-12
28983	30734	2002843	2019-04-12
28983	30735	2002843	2019-04-12
28983	30736	2002843	2019-04-12
28983	30740	2002843	2019-04-12
28983	30741	2002843	2019-04-12
28983	30742	2002843	2019-04-12
28983	30743	2002843	2019-04-12
28983	30744	2002843	2019-04-12
28983	30745	2002843	2019-04-12
28983	30746	2002843	2019-04-12
28983	30750	2002843	2019-04-12
28983	30751	2002843	2019-04-12
28983	30753	2002843	2019-04-12
28983	30754	2002843	2019-04-12
28983	30755	2002843	2019-04-12
28983	30756	2002843	2019-04-12
28983	30760	2002843	2019-04-12
28983	30761	2002843	2019-04-12
28983	30762	2002843	2019-04-12
28983	30763	2002843	2019-04-12
28983	30764	2002843	2019-04-12
28983	30765	2002843	2019-04-12
28983	30766	2002843	2019-04-12
28983	30770	2002843	2019-04-12
28983	30771	2002843	2019-04-12
28983	30772	2002843	2019-04-12
28983	30773	2002843	2019-04-12
28983	30774	2002843	2019-04-12
28983	30775	2002843	2019-04-12
28983	30776	2002843	2019-04-12
28983	30780	2002843	2019-04-12
28983	30781	2002843	2019-04-12
28983	30782	2002843	2019-04-12
28983	30783	2002843	2019-04-12
28983	30784	2002843	2019-04-12
28983	30785	2002843	2019-04-12
28983	30786	2002843	2019-04-12
28983	30790	2002843	2019-04-12
28983	30791	2002843	2019-04-12
28983	30792	2002843	2019-04-12
28983	30793	2002843	2019-04-12
28983	30794	2002843	2019-04-12
28983	30795	2002843	2019-04-12
28983	30796	2002843	2019-04-12
28983	30800	2002843	2019-04-12
28983	30801	2002843	2019-04-12
28983	30802	2002843	2019-04-12
28983	30803	2002843	2019-04-12
28983	30804	2002843	2019-04-12
28983	30805	2002843	2019-04-12
28983	30806	2002843	2019-04-12
28983	30810	2002843	2019-04-12
28983	30811	2002843	2019-04-12
28983	30812	2002843	2019-04-12
28983	30813	2002843	2019-04-12
28983	30814	2002843	2019-04-12
28983	30815	2002843	2019-04-12
28983	30816	2002843	2019-04-12
28983	30820	2002843	2019-04-12
28983	30821	2002843	2019-04-12
28983	30822	2002843	2019-04-12
28983	30823	2002843	2019-04-12
28983	30824	2002843	2019-04-12
28983	30825	2002843	2019-04-12
28983	30826	2002843	2019-04-12
28983	30830	2002843	2019-04-12
28983	30831	2002843	2019-04-12
28983	30832	2002843	2019-04-12
28983	30833	2002843	2019-04-12
28983	30834	2002843	2019-04-12
28983	30835	2002843	2019-04-12
28983	30836	2002843	2019-04-12
28983	30840	2002843	2019-04-12
28983	30841	2002843	2019-04-12
28983	30842	2002843	2019-04-12
28983	30843	2002843	2019-04-12
28983	30844	2002843	2019-04-12
28983	30845	2002843	2019-04-12
28983	30846	2002843	2019-04-12
28983	30850	2002843	2019-04-12
28983	30851	2002843	2019-04-12
28983	30852	2002843	2019-04-12
28983	30853	2002843	2019-04-12
28983	30854	2002843	2019-04-12
28983	30855	2002843	2019-04-12
28983	30856	2002843	2019-04-12
28983	30860	2002843	2019-04-12
28983	30861	2002843	2019-04-12
28983	30862	2002843	2019-04-12
28983	30863	2002843	2019-04-12
28983	30864	2002843	2019-04-12
28983	30865	2002843	2019-04-12
28983	30866	2002843	2019-04-12
28983	30870	2002843	2019-04-12
28983	30871	2002843	2019-04-12
28983	30872	2002843	2019-04-12
28983	30873	2002843	2019-04-12
28983	30874	2002843	2019-04-12
28983	30875	2002843	2019-04-12
28983	30876	2002843	2019-04-12
28983	30880	2002843	2019-04-12
28983	30881	2002843	2019-04-12
28983	30882	2002843	2019-04-12
28983	30883	2002843	2019-04-12
28983	30884	2002843	2019-04-12
28983	30885	2002843	2019-04-12
28983	30886	2002843	2019-04-12
28983	30890	2002843	2019-04-12
28983	30891	2002843	2019-04-12
28983	30892	2002843	2019-04-12
28983	30893	2002843	2019-04-12
28983	30894	2002843	2019-04-12
28983	30895	2002843	2019-04-12
28983	30896	2002843	2019-04-12
28983	30897	2002843	2019-04-12
28983	40000	2002843	2019-04-12
28983	40001	2002843	2019-04-12
28983	40002	2002843	2019-04-12
28983	40005	2002843	2019-04-12
28983	40006	2002843	2019-04-12
28983	40007	2002843	2019-04-12
28983	40008	2002843	2019-04-12
28983	40009	2002843	2019-04-12
28983	40010	2002843	2019-04-12
28983	40011	2002843	2019-04-12
28983	40012	2002843	2019-04-12
28983	40013	2002843	2019-04-12
28983	40018	2002843	2019-04-12
28983	40019	2002843	2019-04-12
28983	40020	2002843	2019-04-12
28983	40021	2002843	2019-04-12
28983	41066	2002843	2019-04-12
28983	41067	2002843	2019-04-12
28983	41068	2002843	2019-04-12
28983	41069	2002843	2019-04-12
28983	41070	2002843	2019-04-12
28983	41071	2002843	2019-04-12
28983	41072	2002843	2019-04-12
28983	41073	2002843	2019-04-12
28983	41074	2002843	2019-04-12
28983	41075	2002843	2019-04-12
28983	41076	2002843	2019-04-12
28983	41078	2002843	2019-04-12
28983	41079	2002843	2019-04-12
28983	41080	2002843	2019-04-12
28983	41082	2002843	2019-04-12
28983	41104	2002843	2019-04-12
28983	41105	2002843	2019-04-12
28983	41106	2002843	2019-04-12
28983	41107	2002843	2019-04-12
28983	41108	2002843	2019-04-12
28983	41113	2002843	2019-04-12
28983	41114	2002843	2019-04-12
28983	41115	2002843	2019-04-12
28983	41116	2002843	2019-04-12
28983	41117	2002843	2019-04-12
28983	41118	2002843	2019-04-12
28983	41119	2002843	2019-04-12
28983	41120	2002843	2019-04-12
28983	41121	2002843	2019-04-12
28983	41122	2002843	2019-04-12
28983	41123	2002843	2019-04-12
28983	41124	2002843	2019-04-12
28983	41125	2002843	2019-04-12
28983	41142	2002843	2019-04-12
28983	41143	2002843	2019-04-12
28983	41144	2002843	2019-04-12
28983	41146	2002843	2019-04-12
28983	41148	2002843	2019-04-12
28983	41200	2002843	2019-04-12
28983	41206	2002843	2019-04-12
28983	41207	2002843	2019-04-12
28983	41208	2002843	2019-04-12
28983	41209	2002843	2019-04-12
28983	41210	2002843	2019-04-12
28983	41211	2002843	2019-04-12
28983	41212	2002843	2019-04-12
28983	41213	2002843	2019-04-12
28983	41214	2002843	2019-04-12
28983	41215	2002843	2019-04-12
28983	41216	2002843	2019-04-12
28983	41217	2002843	2019-04-12
28983	41218	2002843	2019-04-12
28983	41219	2002843	2019-04-12
28983	41220	2002843	2019-04-12
28983	41221	2002843	2019-04-12
28983	41222	2002843	2019-04-12
28983	41223	2002843	2019-04-12
28983	41224	2002843	2019-04-12
28983	41225	2002843	2019-04-12
28983	41226	2002843	2019-04-12
28983	41227	2002843	2019-04-12
28983	41228	2002843	2019-04-12
28983	41229	2002843	2019-04-12
28983	41230	2002843	2019-04-12
28983	41231	2002843	2019-04-12
28983	41232	2002843	2019-04-12
28983	41233	2002843	2019-04-12
28983	41235	2002843	2019-04-12
28983	41244	2002843	2019-04-12
28983	41245	2002843	2019-04-12
28983	41246	2002843	2019-04-12
28983	41247	2002843	2019-04-12
28983	41248	2002843	2019-04-12
28983	41249	2002843	2019-04-12
28983	41250	2002843	2019-04-12
28983	41251	2002843	2019-04-12
28983	41255	2002843	2019-04-12
28983	41256	2002843	2019-04-12
28983	41257	2002843	2019-04-12
28983	41258	2002843	2019-04-12
28983	41260	2002843	2019-04-12
28983	41272	2002843	2019-04-12
28983	41273	2002843	2019-04-12
28983	41274	2002843	2019-04-12
28983	41282	2002843	2019-04-12
28983	41283	2002843	2019-04-12
31017	40000	2004275	2019-05-28
31017	40001	2004275	2019-05-28
31017	40002	2004275	2019-05-28
31017	40005	2004275	2019-05-28
31017	40006	2004275	2019-05-28
31017	40007	2004275	2019-05-28
31017	40008	2004275	2019-05-28
31017	40009	2004275	2019-05-28
31017	40010	2004275	2019-05-28
31017	40011	2004275	2019-05-28
31017	40012	2004275	2019-05-28
31017	40013	2004275	2019-05-28
31017	40018	2004275	2019-05-28
31017	40019	2004275	2019-05-28
31017	40020	2004275	2019-05-28
31017	40021	2004275	2019-05-28
31017	40022	2004275	2019-05-28
31017	41066	2004275	2019-05-28
31017	41067	2004275	2019-05-28
31017	41068	2004275	2019-05-28
31017	41069	2004275	2019-05-28
31017	41070	2004275	2019-05-28
31017	41071	2004275	2019-05-28
31017	41072	2004275	2019-05-28
31017	41073	2004275	2019-05-28
31017	41074	2004275	2019-05-28
31017	41075	2004275	2019-05-28
31017	41076	2004275	2019-05-28
31017	41078	2004275	2019-05-28
31017	41079	2004275	2019-05-28
31017	41080	2004275	2019-05-28
31017	41082	2004275	2019-05-28
31017	41083	2004275	2019-05-28
31017	41084	2004275	2019-05-28
31017	41085	2004275	2019-05-28
31017	41086	2004275	2019-05-28
31017	41087	2004275	2019-05-28
31017	41088	2004275	2019-05-28
31017	41089	2004275	2019-05-28
31017	41090	2004275	2019-05-28
31017	41091	2004275	2019-05-28
31017	41092	2004275	2019-05-28
31017	41093	2004275	2019-05-28
31017	41094	2004275	2019-05-28
31017	41095	2004275	2019-05-28
31017	41096	2004275	2019-05-28
31017	41097	2004275	2019-05-28
31017	41098	2004275	2019-05-28
31017	41099	2004275	2019-05-28
31017	41100	2004275	2019-05-28
31017	41101	2004275	2019-05-28
31017	41102	2004275	2019-05-28
31017	41103	2004275	2019-05-28
31017	41104	2004275	2019-05-28
31017	41105	2004275	2019-05-28
31017	41106	2004275	2019-05-28
31017	41107	2004275	2019-05-28
31017	41108	2004275	2019-05-28
31017	41109	2004275	2019-05-28
31017	41110	2004275	2019-05-28
31017	41111	2004275	2019-05-28
31017	41112	2004275	2019-05-28
31017	41113	2004275	2019-05-28
31017	41114	2004275	2019-05-28
31017	41115	2004275	2019-05-28
31017	41116	2004275	2019-05-28
31017	41117	2004275	2019-05-28
31017	41118	2004275	2019-05-28
31017	41119	2004275	2019-05-28
31017	41120	2004275	2019-05-28
31017	41121	2004275	2019-05-28
31017	41122	2004275	2019-05-28
31017	41123	2004275	2019-05-28
31017	41124	2004275	2019-05-28
31017	41125	2004275	2019-05-28
31017	41132	2004275	2019-05-28
31017	41142	2004275	2019-05-28
31017	41143	2004275	2019-05-28
31017	41144	2004275	2019-05-28
31017	41146	2004275	2019-05-28
31017	41148	2004275	2019-05-28
31017	41200	2004275	2019-05-28
31017	41201	2004275	2019-05-28
31017	41202	2004275	2019-05-28
31017	41203	2004275	2019-05-28
31017	41204	2004275	2019-05-28
31017	41205	2004275	2019-05-28
31017	41206	2004275	2019-05-28
31017	41207	2004275	2019-05-28
31017	41208	2004275	2019-05-28
31017	41209	2004275	2019-05-28
31017	41210	2004275	2019-05-28
31017	41211	2004275	2019-05-28
31017	41212	2004275	2019-05-28
31017	41213	2004275	2019-05-28
31017	41214	2004275	2019-05-28
31017	41215	2004275	2019-05-28
31017	41216	2004275	2019-05-28
31017	41217	2004275	2019-05-28
31017	41218	2004275	2019-05-28
31017	41219	2004275	2019-05-28
31017	41220	2004275	2019-05-28
31017	41221	2004275	2019-05-28
31017	41222	2004275	2019-05-28
31017	41223	2004275	2019-05-28
31017	41224	2004275	2019-05-28
31017	41225	2004275	2019-05-28
31017	41226	2004275	2019-05-28
31017	41227	2004275	2019-05-28
31017	41228	2004275	2019-05-28
31017	41229	2004275	2019-05-28
31017	41230	2004275	2019-05-28
31017	41231	2004275	2019-05-28
31017	41232	2004275	2019-05-28
31017	41233	2004275	2019-05-28
31017	41235	2004275	2019-05-28
31017	41236	2004275	2019-05-28
31017	41237	2004275	2019-05-28
31017	41238	2004275	2019-05-28
31017	41239	2004275	2019-05-28
31017	41240	2004275	2019-05-28
31017	41241	2004275	2019-05-28
31017	41242	2004275	2019-05-28
31017	41243	2004275	2019-05-28
31017	41244	2004275	2019-05-28
31017	41245	2004275	2019-05-28
31017	41246	2004275	2019-05-28
31017	41247	2004275	2019-05-28
31017	41248	2004275	2019-05-28
31017	41249	2004275	2019-05-28
31017	41250	2004275	2019-05-28
31017	41251	2004275	2019-05-28
31017	41252	2004275	2019-05-28
31017	41253	2004275	2019-05-28
31017	41254	2004275	2019-05-28
31017	41255	2004275	2019-05-28
31017	41256	2004275	2019-05-28
31017	41257	2004275	2019-05-28
31017	41258	2004275	2019-05-28
31017	41260	2004275	2019-05-28
31017	41262	2004275	2019-05-28
31017	41263	2004275	2019-05-28
31017	41270	2004275	2019-05-28
31017	41271	2004275	2019-05-28
31017	41272	2004275	2019-05-28
31017	41273	2004275	2019-05-28
31017	41274	2004275	2019-05-28
31017	41280	2004275	2019-05-28
31017	41281	2004275	2019-05-28
31017	41282	2004275	2019-05-28
31017	41283	2004275	2019-05-28
33364	21017	2004575	2019-06-25
33364	21018	2004575	2019-06-25
33364	42000	2004575	2019-06-25
33364	42001	2004575	2019-06-25
33364	42002	2004575	2019-06-25
33364	42003	2004575	2019-06-25
33364	42004	2004575	2019-06-25
33364	42005	2004575	2019-06-25
33364	42006	2004575	2019-06-25
33364	42007	2004575	2019-06-25
33364	42008	2004575	2019-06-25
33364	42009	2004575	2019-06-25
33364	42010	2004575	2019-06-25
33364	42011	2004575	2019-06-25
33364	42012	2004575	2019-06-25
33364	42013	2004575	2019-06-25
33364	42014	2004575	2019-06-25
33364	42015	2004575	2019-06-25
33364	42016	2004575	2019-06-25
33364	42017	2004575	2019-06-25
33364	42018	2004575	2019-06-25
33364	42019	2004575	2019-06-25
33364	42020	2004575	2019-06-25
33364	42021	2004575	2019-06-25
33364	42022	2004575	2019-06-25
33364	42023	2004575	2019-06-25
33364	42024	2004575	2019-06-25
33364	42025	2004575	2019-06-25
33364	42026	2004575	2019-06-25
33364	42027	2004575	2019-06-25
33364	42028	2004575	2019-06-25
33364	42029	2004575	2019-06-25
33364	42030	2004575	2019-06-25
33364	42031	2004575	2019-06-25
33364	42032	2004575	2019-06-25
33364	42033	2004575	2019-06-25
33364	42034	2004575	2019-06-25
33364	42035	2004575	2019-06-25
33364	42036	2004575	2019-06-25
33364	42037	2004575	2019-06-25
35059	10115	2004890	2019-07-26
35059	10827	2004890	2019-07-26
35059	10895	2004890	2019-07-26
35059	1239	2004890	2019-07-26
35059	1249	2004890	2019-07-26
35059	1259	2004890	2019-07-26
35059	1269	2004890	2019-07-26
35059	1279	2004890	2019-07-26
35059	20116	2004890	2019-07-26
35059	20160	2004890	2019-07-26
35059	20161	2004890	2019-07-26
35059	20162	2004890	2019-07-26
35059	20201	2004890	2019-07-26
35059	20202	2004890	2019-07-26
35059	20203	2004890	2019-07-26
35059	20204	2004890	2019-07-26
35059	20206	2004890	2019-07-26
35059	20222	2004890	2019-07-26
35059	20223	2004890	2019-07-26
35059	20226	2004890	2019-07-26
35059	20254	2004890	2019-07-26
35059	20259	2004890	2019-07-26
35059	20260	2004890	2019-07-26
35059	2644	2004890	2019-07-26
35059	2867	2004890	2019-07-26
35059	2877	2004890	2019-07-26
35059	2887	2004890	2019-07-26
35059	2897	2004890	2019-07-26
35059	2907	2004890	2019-07-26
35059	2926	2004890	2019-07-26
35059	2936	2004890	2019-07-26
35059	3436	2004890	2019-07-26
35059	3446	2004890	2019-07-26
35059	3456	2004890	2019-07-26
35059	3466	2004890	2019-07-26
35059	3476	2004890	2019-07-26
35059	3486	2004890	2019-07-26
35059	3496	2004890	2019-07-26
35059	3506	2004890	2019-07-26
35059	5959	2004890	2019-07-26
35059	6157	2004890	2019-07-26
35059	6158	2004890	2019-07-26
35059	6183	2004890	2019-07-26
35059	6194	2004890	2019-07-26
37338	10793	2005223	2019-09-19
37338	20019	2005223	2019-09-19
37338	20021	2005223	2019-09-19
37338	2247	2005223	2019-09-19
37338	2257	2005223	2019-09-19
37338	3393	2005223	2019-09-19
37338	4229	2005223	2019-09-19
37338	4230	2005223	2019-09-19
37338	4232	2005223	2019-09-19
37338	4233	2005223	2019-09-19
37338	4234	2005223	2019-09-19
37338	4235	2005223	2019-09-19
37338	4236	2005223	2019-09-19
37338	4237	2005223	2019-09-19
37338	4238	2005223	2019-09-19
37338	4239	2005223	2019-09-19
37338	4240	2005223	2019-09-19
37338	4241	2005223	2019-09-19
37338	4242	2005223	2019-09-19
37338	4243	2005223	2019-09-19
37338	4244	2005223	2019-09-19
37338	4245	2005223	2019-09-19
37338	4246	2005223	2019-09-19
37338	4247	2005223	2019-09-19
37338	4248	2005223	2019-09-19
37338	4249	2005223	2019-09-19
37338	4268	2005223	2019-09-19
37338	4269	2005223	2019-09-19
37338	4270	2005223	2019-09-19
37338	4272	2005223	2019-09-19
37338	4275	2005223	2019-09-19
37338	4276	2005223	2019-09-19
37338	4277	2005223	2019-09-19
37338	4279	2005223	2019-09-19
37338	4792	2005223	2019-09-19
37338	4803	2005223	2019-09-19
37338	4814	2005223	2019-09-19
37338	4825	2005223	2019-09-19
37338	4836	2005223	2019-09-19
37338	4849	2005223	2019-09-19
37512	42038	2005473	2019-09-25
37512	42039	2005473	2019-09-25
37512	42040	2005473	2019-09-25
37855	100001	2005693	2019-10-08
37855	100002	2005693	2019-10-08
37855	100003	2005693	2019-10-08
37855	100004	2005693	2019-10-08
37855	100005	2005693	2019-10-08
37855	100006	2005693	2019-10-08
37855	100007	2005693	2019-10-08
37855	100008	2005693	2019-10-08
37855	100009	2005693	2019-10-08
37855	100010	2005693	2019-10-08
37855	100011	2005693	2019-10-08
37855	100012	2005693	2019-10-08
37855	100013	2005693	2019-10-08
37855	100014	2005693	2019-10-08
37855	100015	2005693	2019-10-08
37855	100016	2005693	2019-10-08
37855	100017	2005693	2019-10-08
37855	100018	2005693	2019-10-08
37855	100019	2005693	2019-10-08
37855	100020	2005693	2019-10-08
37855	100021	2005693	2019-10-08
37855	100022	2005693	2019-10-08
37855	100023	2005693	2019-10-08
37855	100024	2005693	2019-10-08
37855	100025	2005693	2019-10-08
37855	10004	2005693	2019-10-08
37855	10005	2005693	2019-10-08
37855	10006	2005693	2019-10-08
37855	10007	2005693	2019-10-08
37855	1001	2005693	2019-10-08
37855	100150	2005693	2019-10-08
37855	10016	2005693	2019-10-08
37855	100160	2005693	2019-10-08
37855	100170	2005693	2019-10-08
37855	100180	2005693	2019-10-08
37855	100190	2005693	2019-10-08
37855	100200	2005693	2019-10-08
37855	100210	2005693	2019-10-08
37855	100220	2005693	2019-10-08
37855	100230	2005693	2019-10-08
37855	100240	2005693	2019-10-08
37855	100250	2005693	2019-10-08
37855	100260	2005693	2019-10-08
37855	100270	2005693	2019-10-08
37855	100280	2005693	2019-10-08
37855	100290	2005693	2019-10-08
37855	100300	2005693	2019-10-08
37855	100310	2005693	2019-10-08
37855	100320	2005693	2019-10-08
37855	100330	2005693	2019-10-08
37855	100350	2005693	2019-10-08
37855	100360	2005693	2019-10-08
37855	100370	2005693	2019-10-08
37855	100380	2005693	2019-10-08
37855	100390	2005693	2019-10-08
37855	100400	2005693	2019-10-08
37855	100410	2005693	2019-10-08
37855	100420	2005693	2019-10-08
37855	100430	2005693	2019-10-08
